"","day","batch","staining","cell","ID","length","fname","neurite","filament","parent","cellline","species"
"3044","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",59.1008904156797,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",15,2,13,"SC102A1","Human"
"3045","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.0188602797506,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",33,2,32,"SC102A1","Human"
"3046","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.3193056534209,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",45,2,44,"SC102A1","Human"
"3047","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.39807918682582,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",26,2,24,"SC102A1","Human"
"3048","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.44999972029815,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",5,2,3,"SC102A1","Human"
"3049","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.55991271507579,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",43,2,42,"SC102A1","Human"
"3050","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.60032886266869,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",20,2,19,"SC102A1","Human"
"3051","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",6.83861665544117,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",58,2,56,"SC102A1","Human"
"3052","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",61.4101630638666,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",11,2,9,"SC102A1","Human"
"3053","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",64.2003599136145,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",56,2,54,"SC102A1","Human"
"3054","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",65.7559766722876,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",28,4,20,"SC102A1","Human"
"3055","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",66.5935841431113,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",16,2,15,"SC102A1","Human"
"3056","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.03385093733931,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",13,4,11,"SC102A1","Human"
"3057","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.15595446016396,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",1,4,0,"SC102A1","Human"
"3058","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.33164535178878,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",11,4,10,"SC102A1","Human"
"3059","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.34247192838857,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",19,4,17,"SC102A1","Human"
"3060","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.68592637507676,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",6,4,5,"SC102A1","Human"
"3061","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",7.8409127817878,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",22,4,21,"SC102A1","Human"
"3062","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",79.1346771261819,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",24,2,6,"SC102A1","Human"
"3063","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",8.06641798335539,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",27,2,26,"SC102A1","Human"
"3064","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",8.14913169823869,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",16,4,14,"SC102A1","Human"
"3065","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",8.33485768161759,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",15,4,14,"SC102A1","Human"
"3066","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",8.62327813989038,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",46,2,44,"SC102A1","Human"
"3067","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",8.82633703073835,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",26,4,25,"SC102A1","Human"
"3068","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",84.4009902628075,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",54,2,52,"SC102A1","Human"
"3069","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",88.5947484029344,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",6,2,2,"SC102A1","Human"
"3070","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",9.40831264477703,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",53,2,52,"SC102A1","Human"
"3071","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",9.56097711796144,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",1,3,0,"SC102A1","Human"
"3072","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",9.84396595836383,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",28,2,26,"SC102A1","Human"
"3073","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",9.99141013665282,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",4,2,3,"SC102A1","Human"
"3074","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",96.6725361518253,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",9,2,7,"SC102A1","Human"
"3075","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_Stitch.ims",98.0504579733284,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_Stitch.ims.len",48,2,46,"SC102A1","Human"
"3076","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",10.0853625338229,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",67,3,65,"SC102A1","Human"
"3077","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",10.176431569244,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",32,3,31,"SC102A1","Human"
"3078","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",10.2386478784512,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",59,3,58,"SC102A1","Human"
"3079","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",10.6343798910276,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",57,3,55,"SC102A1","Human"
"3080","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",10.8376854001604,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",38,3,37,"SC102A1","Human"
"3081","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",105.229765749106,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",34,3,33,"SC102A1","Human"
"3082","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",109.483852529905,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",54,3,53,"SC102A1","Human"
"3083","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",11.6840316740469,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",50,3,49,"SC102A1","Human"
"3084","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",11.7162747771463,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",39,3,38,"SC102A1","Human"
"3085","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",11.7879159391464,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",19,3,17,"SC102A1","Human"
"3086","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",11.8156920785138,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",17,3,15,"SC102A1","Human"
"3087","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",116.758983791367,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",55,3,53,"SC102A1","Human"
"3088","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",119.864389775456,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",26,3,12,"SC102A1","Human"
"3089","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",12.3120244827564,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",63,3,61,"SC102A1","Human"
"3090","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",12.755657021569,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",48,3,47,"SC102A1","Human"
"3091","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",121.723414653688,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",27,3,26,"SC102A1","Human"
"3092","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",126.30113979434,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",41,3,37,"SC102A1","Human"
"3093","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",13.3230095694554,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",14,3,13,"SC102A1","Human"
"3094","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",137.718739847792,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",2,1,0,"SC102A1","Human"
"3095","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",14.7334120317357,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",61,3,56,"SC102A1","Human"
"3096","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",148.305126890807,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",15,3,13,"SC102A1","Human"
"3097","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",15.3849171083536,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",7,3,5,"SC102A1","Human"
"3098","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",15.4124209301502,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",22,3,21,"SC102A1","Human"
"3099","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",15.6916684131436,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",8,3,0,"SC102A1","Human"
"3100","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",16.1387705794731,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",66,3,65,"SC102A1","Human"
"3101","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",17.8269937710566,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",23,3,21,"SC102A1","Human"
"3102","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",18.0135193602378,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",1,3,0,"SC102A1","Human"
"3103","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",18.3236713870539,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",51,3,49,"SC102A1","Human"
"3104","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",18.7225597759352,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",20,3,18,"SC102A1","Human"
"3105","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",188.472159485202,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",62,3,61,"SC102A1","Human"
"3106","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",200.311442547349,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",33,3,31,"SC102A1","Human"
"3107","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",21.4579900162842,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",44,3,43,"SC102A1","Human"
"3108","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",22.1560227333955,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",6,3,5,"SC102A1","Human"
"3109","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",221.23342849799,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",37,3,34,"SC102A1","Human"
"3110","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",223.391768547942,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",25,3,23,"SC102A1","Human"
"3111","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",24.0436512142367,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",69,3,67,"SC102A1","Human"
"3112","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",24.8669302026429,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",31,3,27,"SC102A1","Human"
"3113","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",244.531366165655,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",45,3,43,"SC102A1","Human"
"3114","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",25.1513784223905,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",42,3,41,"SC102A1","Human"
"3115","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",259.396447578833,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",65,3,62,"SC102A1","Human"
"3116","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",27.1112937275955,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",9,3,8,"SC102A1","Human"
"3117","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",270.180945935897,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",52,3,51,"SC102A1","Human"
"3118","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",28.2419440155029,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",36,3,34,"SC102A1","Human"
"3119","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",3.1420407129427,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",2,3,1,"SC102A1","Human"
"3120","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",3.75551855184853,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",5,3,1,"SC102A1","Human"
"3121","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",3.98622714859424,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",3,3,2,"SC102A1","Human"
"3122","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",315.853834182552,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",13,3,12,"SC102A1","Human"
"3123","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",34.4705404491937,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",68,3,67,"SC102A1","Human"
"3124","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",4.68537251739535,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",11,3,9,"SC102A1","Human"
"3125","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",4.84077399416477,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",58,3,56,"SC102A1","Human"
"3126","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",46.2811226289169,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",49,3,47,"SC102A1","Human"
"3127","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.02878806958322,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",28,3,26,"SC102A1","Human"
"3128","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.03273499704221,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",10,3,9,"SC102A1","Human"
"3129","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.11117261147552,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",30,3,28,"SC102A1","Human"
"3130","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.14197406025056,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",46,3,45,"SC102A1","Human"
"3131","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.24093019888413,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",4,3,2,"SC102A1","Human"
"3132","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",5.45325976325281,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",60,3,58,"SC102A1","Human"
"3133","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",503.589907338259,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",21,3,18,"SC102A1","Human"
"3134","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",57.9596383783551,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",47,3,45,"SC102A1","Human"
"3135","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",6.013303334303,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",40,3,38,"SC102A1","Human"
"3136","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",6.05568523433776,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",1,1,0,"SC102A1","Human"
"3137","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",6.71305891630436,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",16,3,15,"SC102A1","Human"
"3138","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",67.1851885073656,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",43,3,41,"SC102A1","Human"
"3139","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",7.15036549588817,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",56,3,55,"SC102A1","Human"
"3140","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",7.51714629498404,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",18,3,17,"SC102A1","Human"
"3141","d14","Batch6-7","stain20180706","Kah","Mordred_start_22_5_18_2018_VIa_Stitch.ims",73.387642539003,"lengths/d14/Batch6-7/stain20180706/Kah/Mordred_start_22_5_18_2018_VIa_Stitch.ims.len",12,3,8,"SC102A1","Human"
